"review_movie_title","review_movie_title_url","review_name","review_url","review_comment","review_username","review_username_url","review_date","review_rating"
"","","Hope is everything","https://www.imdb.com/review/rw1254080/?ref_=tt_urv","This movie surprised me so much I watched it twice in one day the first time I saw it. Sure I hadn't just picked a movie at random, at the local DVD-shop, but I didn't expect it to be so good. After I watched it I had a look on the IMDb website and was surprised once again that i found it placed number 2 on the top 250 movies list. I wondered to myself, why didn't I know about this movie. Afterall Morgan Freeman and Tim Robbins are quite well-known actors. Frank Darabont however only just caught my attention in 1999, when 'the Green Mile' was released. Finally I came to the conclusion that it must have been either television, because it surely isn't on television often enough, or it could just be me, not knowing very much about the film-world before 1995. For in fact, everyone in my school seemed to have known 'the Shawshank Redemption' for a very long time. ""One of the best movies ever"", my best friend said, ""My favorite movie in the whole wide world"", another one of my friends. THEN WHY DIDN'T YOU TELL ME!!!! I replied. If you liked 'the Green Mile', I'm telling you now, you'll love this!!!
5 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink","djhenebury-1","https://www.imdb.com/user/ur8121061/?ref_=tt_urv","3 January 2006","10"
"","","One of the most powerful movies I've ever watched","https://www.imdb.com/review/rw5169501/?ref_=tt_urv","The characters are so well developped and well interpreted by the actors that you really feel for them which makes the whole story even more compeling. The structure builts up emotionnaly like only Darabont can do it. Breathtaking!
9 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink","antoinepana","https://www.imdb.com/user/ur59841424/?ref_=tt_urv","7 October 2019","10"
"The Shawshank Redemption","https://www.imdb.com/title/tt0111161/?ref_=tt_urv","Why can't they make films like this anymore?","https://www.imdb.com/review/rw6199574/?ref_=tt_urv","10 out of 13 found this helpful. Was this review helpful? Sign in to vote.
Permalink","AlsExGal","https://www.imdb.com/user/ur15148330/?ref_=tt_urv","23 October 2020","10"
"","","A Middle Finger To Pigs Everywhere","https://www.imdb.com/review/rw7443349/?ref_=tt_urv","WHAT. A. MOVIE
It is just so well acted. You believe it all and want more of every single character!
Clever, moralistic and entertaining.
Hollywood has done very few consequential movies since (V For Vendetta, Captain Fantastic and perhaps Watchmen..) so grab this one if you have not watched it.
15 out of 19 found this helpful. Was this review helpful? Sign in to vote.
Permalink","simon-englin","https://www.imdb.com/user/ur139998261/?ref_=tt_urv","15 October 2021","9"
"","","My #1","https://www.imdb.com/review/rw2290604/?ref_=tt_urv","I was reluctant to see this movie - thought it was just another prison movie - and I was certainly tired of mindless violence. I was channel surfing one evening - and stumbled across this movie. I watched a few minutes, thinking I would change channels at the first commercial. Almost 2 hours later - after seeing the end - I sat there...saying ""Wow"". That was a great movie. I have since recommended it to friends and family...it has grown in popularity due to word of mouth - and certainly deserves its spot at the top. Morgan Freeman put on a masterful performance, as did Tim Robbins. The way their friendship develops and the interplay with the other inmates - a wonderful story.
If you have not watched this movie yet - put preconceived notions aside, sit down, and enjoy the journey!
5 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink","Food_For_Thought","https://www.imdb.com/user/ur23649028/?ref_=tt_urv","4 August 2010","10"
"","","its an excellent piece of art","https://www.imdb.com/review/rw3870888/?ref_=tt_urv","i watch this movie for minimum 5-6 times first to last. so every time i enjoyed as i watching it first time. its a piece of art. and we now know how to entertain with no action or fighting scenes. its a pure drama that anyone can enjoy with family in silence. so i rate this movie 10 out of 10 because of amazing screen play, acting, casting, background scoring editing etc. this is my first movie review so pardon me if i did any mistake.
39 out of 54 found this helpful. Was this review helpful? Sign in to vote.
Permalink","muzahid-13629","https://www.imdb.com/user/ur67277038/?ref_=tt_urv","30 November 2017","10"
"","","One of the Best If You Get It","https://www.imdb.com/review/rw0349357/?ref_=tt_urv","People look for all sorts of things in movies, and you can see it in the occasional negative review that pops up for this movie. Some viewers are looking for gritty realism in everything on the screen. Others are action junkies. Still others perhaps take film too seriously and reduce moviemaking to nothing more than a game of who can come up with the edgiest shot, or the niftiest angle. For all of these, there is the very real chance that they simply will not ""get"" this film, and that's too bad -- they are missing out on a classic.
At its best, film can transcend merely being a series of pictures, no matter how pretty, and can reach down and touch people. That is where Shawshank succeeds so brilliantly. It is not the fastest moving movie, not the edgiest, not the grittiest, it is filmed in shades of gray. But this movie absolutely sings with human spirit, and captures an universal human theme as well as any movie has ever done. And THAT is filmmaking at its finest. Not a game, not eye candy -- this movie stays with you long after the credits have rolled.
6 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink","Matador07","https://www.imdb.com/user/ur1536039/?ref_=tt_urv","31 July 2003","9"
"","","Number two? Fine by me **** (out of ****)","https://www.imdb.com/review/rw0349381/?ref_=tt_urv","I have long viewed the Shawshank Redemption as the most underrated film of all time. That isn't to say that it wasn't universally acknowledged by the movie-going public as a great movie, but in terms of awards, critical acclaim, and best ever lists, this has somehow kept on losing out. Now that I see it has the number two position, as voted by the movie-going public, on probably the most accurate best ever list in the world (AFI be damned), I am eminently pleased. There is no way Forrest Gump should have won best picture over Shawshank. Certainly, Forrest Gump is a charming, well-acted film, but it is nothing compared to this. Morgan Freeman excels, and Tim Robbins turns in his best performance. If you haven't seen this masterpiece, get up and rent it immediately.
6 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink","jaesboxer","https://www.imdb.com/user/ur1603958/?ref_=tt_urv","11 September 2003","10"
"The Shawshank Redemption","https://www.imdb.com/title/tt0111161/?ref_=tt_urv","Simply a great story that is moving and uplifting","https://www.imdb.com/review/rw0349512/?ref_=tt_urv","25 out of 41 found this helpful. Was this review helpful? Sign in to vote.
Permalink","bob the moo","https://www.imdb.com/user/ur1002035/?ref_=tt_urv","13 April 2004",""
"","","So amazing","https://www.imdb.com/review/rw5154290/?ref_=tt_urv","The emotions, the plot, originality, everything tied together so well at the end - normally I criticise the way movies end, but this ending was phenomenal, not cliche at all. The brutality of the prison was well portrayed, and made me feel sorry for the characters.
All the characters were believable and had depth, and none of the scenes were dramatic, but there was tension throughout the film. I'm going to stop fangirling now, but this movie is my favourite tied with the Godfather!!
12 out of 16 found this helpful. Was this review helpful? Sign in to vote.
Permalink","aurora-41206","https://www.imdb.com/user/ur99974464/?ref_=tt_urv","1 October 2019","10"
"The Shawshank Redemption","https://www.imdb.com/title/tt0111161/?ref_=tt_urv","Hope Springs Eternal:Rita Hayworth And The Shawshank Redemption.","https://www.imdb.com/review/rw1310756/?ref_=tt_urv","7 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink","morrison-dylan-fan","https://www.imdb.com/user/ur5424352/?ref_=tt_urv","9 March 2006","10"
"The Shawshank Redemption","https://www.imdb.com/title/tt0111161/?ref_=tt_urv","Salvation lies within....","https://www.imdb.com/review/rw3096985/?ref_=tt_urv","7 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink","FlashCallahan","https://www.imdb.com/user/ur22668817/?ref_=tt_urv","2 October 2014","10"
"The Shawshank Redemption","https://www.imdb.com/title/tt0111161/?ref_=tt_urv","Redemption","https://www.imdb.com/review/rw2067076/?ref_=tt_urv","13 out of 15 found this helpful. Was this review helpful? Sign in to vote.
Permalink","jusdafide","https://www.imdb.com/user/ur8164094/?ref_=tt_urv","16 May 2009","10"
"","","Excellent Stephen King adaptation; flawless Robbins & Freeman","https://www.imdb.com/review/rw0349298/?ref_=tt_urv","","george.schmidt","https://www.imdb.com/user/ur0937743/?ref_=tt_urv","22 April 2003",""
"","","Top Three Favorite Movies","https://www.imdb.com/review/rw6850588/?ref_=tt_urv","This film is easily in my top three favorite films. I return to it time and time again, still captivated! Bravo to everyone involved in this timeless production.
4 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink","email-142-427029","https://www.imdb.com/user/ur56060296/?ref_=tt_urv","25 April 2021","10"
"","","Richly human, uplifting","https://www.imdb.com/review/rw2606724/?ref_=tt_urv","Deservedly ranked at the top of IMDb's all-time best 250 films ever.
The casting is superb: Morgan Freeman is ""Red,"" a wise observer of people and an entrepreneur inmate who's made ""connections"" so he can get contraband to other inmates for a price; he's under a life sentence for murder. Tim Robbins is ""Andy,"" a smart banker and accounting whiz who was sentenced to 2 life terms for killing his wife and her lover (which he--like most other inmates, say they're not guilty of). And Bob Gunton is ""Warden Norton"" who, when we first meet him, is touting the virtues of Bible reading and strict discipline. While, fortunately, I've had no first hand experience, ""Shawshank"" certainly gives the feel of authenticity of prison life and its society.
A long movie, most of it takes place inside a semi-corrupt state penitentiary in the late 1940s. ""Red,"" in talking his thoughts out loud to himself, becomes our narrator for many developments. As the story unfolds, increasingly we come to see Andy as a person with strong personal values which he upholds in the most difficult situations. And in Andy's work for Warden Norton, we also increasingly find the warden as morally his opposite: selfish and fundamentally lacking decent moral character--all show and appearance and with no integrity, substance.
In Roger Ebert's first review (of his two) of this movie, he said: ""....the film is an allegory about holding onto a sense of personal worth, despite everything....the word redemption is in the title for a reason...."" Most viewers will agree.","Bob Pr.","https://www.imdb.com/user/ur0460091/?ref_=tt_urv","4 May 2012","10"
"","","The Shawshank Redemption","https://www.imdb.com/review/rw5805710/?ref_=tt_urv","The classic can be recalled repeatedly. Andy is full of yearning for life and freedom. To get out of prison is a new life for him; and red, who has been used to prison life, has become numb. To get out of prison is death for him.
6 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink","yaols-53324","https://www.imdb.com/user/ur118759456/?ref_=tt_urv","7 June 2020","9"
"","","Truly the greatest prison movie ever!","https://www.imdb.com/review/rw5137555/?ref_=tt_urv","So worth seeing in the theater thanks to fathom events and 25th anniversary plus Stephen King turned 72 recently! I admit I've been on the fence about enjoying Shawshank Redemption for a while but seeing it in the theater and re watching after not seeing it for a long time, I cried, I laughed, felt sympathy, and was very immersed.
Truly remarkable and well deserving of every good opinion even after I was on the fence about it, I love the movie a lot now; Tim Robbins embodied such a glorious character! Frank Darabont made such a crafty, dark and heart wrenching experience! Fathom events is excellent, I am glad I paid over $13 dollars to see such drama perfected film.
3 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink","UniqueParticle","https://www.imdb.com/user/ur34836174/?ref_=tt_urv","23 September 2019","10"
"","","Why it is ranked so highly.","https://www.imdb.com/review/rw0348909/?ref_=tt_urv","","TxMike","https://www.imdb.com/user/ur0438066/?ref_=tt_urv","12 November 2001",""
"","","This is one of the most inspiring n one of the greatest film.","https://www.imdb.com/review/rw3426781/?ref_=tt_urv","The Shawshank Redemption is undoubtedly deserves to be the highest rated movie. I watched this movie for the umpteenth time. A movie I would never ever get bored of. Written & directed by Frank Darabont, this prison drama is a simple but profoundly moving tale of hope, friendship & redemption. Cinematography exquisitely captures the monotonous daily life inside prison. The bond that grows between the two main characters is unforgettable and the score is the best I have heard. Morgan Freeman makes us feel the sadness and Tim Robbins, the faith. The more times you watch it, the more you love it, and the more you learn from it. Whatever you do, don't listen to the people who say this movie is overrated because this is one of the most inspiring and greatest film. It has everything you could possibly want in a movie. If you don't love Shawshank, chances are you are beyond redemption. It is hard to find a more proper word for the film than a masterpiece. It's in my top five movies of all time. I feel so bad about not writing a review of this masterpiece during the late nineties.
12 out of 18 found this helpful. Was this review helpful? Sign in to vote.
Permalink","Fella_shibby","https://www.imdb.com/user/ur18970655/?ref_=tt_urv","5 March 2016","10"
"The Shawshank Redemption","https://www.imdb.com/title/tt0111161/?ref_=tt_urv","Near perfect","https://www.imdb.com/review/rw7340334/?ref_=tt_urv","8 out of 10 found this helpful. Was this review helpful? Sign in to vote.
Permalink","Greyrat2","https://www.imdb.com/user/ur136256068/?ref_=tt_urv","13 September 2021","9"
"The Shawshank Redemption","https://www.imdb.com/title/tt0111161/?ref_=tt_urv","Good , But It Is Overrated By Some","https://www.imdb.com/review/rw0349570/?ref_=tt_urv","162 out of 334 found this helpful. Was this review helpful? Sign in to vote.
Permalink","Theo Robertson","https://www.imdb.com/user/ur1532177/?ref_=tt_urv","12 August 2004","8"
"","","Now here is a classic","https://www.imdb.com/review/rw2721116/?ref_=tt_urv","This suspense filled, dramatic movie rides high on the plain of self discovery, self worth and self preservation; if an innocent man is locked up for two decades with criminals, nothing else will he learn than to be a criminal himself. There is no better movie that I can recommend you to see than this classic Jail Break that stared one of the best supporting actors you will love to have on your side if you are in the lead role of a movie, Morgan Freeman.
Shawshank Redemption was adapted from a Stephen King novella named Rita Hayworth and Shawshank Redemption. Frank Darabont secured the right to make the film from King in 1987, and he worked intensively on the screenplay for a proper adaptation of the movie, Darabont's screenplay writing earned him an Academy Award nomination, in fact the movie had seven Academy Award nominations and won none.
The film tells the story of Andy Dufresne (Tim Robbins) who is a banker who got convicted for murdering his wife and her lover; he got two consecutive life sentences at Shawshank State Penitentiary. At Shawshank Andy befriends a fellow inmate, Ellis Boyd ""Red"" Redding (Morgan Freeman) Red was a contraband smuggler.
Andy also developed a nice rapport with the warden and the other guards helping them with their taxes and also helping the warden in his money laundering operation.
The movie boast of amazing scenery not to add an impressive cinematography, the movie growth and inclusion and exit of characters will make you feel like you are reading a book, the movie has numerous cast, and it is broken into segments each introducing new casts and each building a parallel wall that guides us to the climatic end.
It didn't do well in the box office at all barely making back its production cost, but due to critic's high rating and Academy Award nomination, Golden Globe award nomination and other notable nominations, the movie did well in rental and DVD sales, it is shown regularly on Cable TV, and it has a high following.
Frank Darabont who is the director and screenplay writer also made more of King's books; He directed the 1999 Tom Hanks movie The Green Mile which was a box office success compared to this. The Green Mile is another of King's books that is about a prison, and Darabont also directed the 2007 movie The Mist which is also based on a Stephen King book.
Here is a DVD every home should have.
www.lagsreviews.com","lagudafuad","https://www.imdb.com/user/ur26465371/?ref_=tt_urv","17 December 2012","9"
"","","Classic","https://www.imdb.com/review/rw6043504/?ref_=tt_urv","This Is Such A Classic And One Of My Favorite Movies Always Loved Watching This Movie
5 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink","dickinsonjason-34081","https://www.imdb.com/user/ur111479521/?ref_=tt_urv","30 August 2020","10"
"","","Relentless Storytelling","https://www.imdb.com/review/rw0348647/?ref_=tt_urv","","tedg","https://www.imdb.com/user/ur0643062/?ref_=tt_urv","4 November 2000",""
"","","Better Late Then Never","https://www.imdb.com/review/rw2723729/?ref_=tt_urv","Along with Q and Pulp Fiction, Frank Darabont (The Walking Dead original writer) and his debut film got screwed by the Hollywood Powerhouse that is Tom Hanks with this now can be considered an American Classic. The fact that this film barely and I emphasize barely made it's money back in US theaters (which is usually a signal for a film to turn into a DOA when released at home) and it made such a splash, that the film is exceeding what anyone thought a simple 18 years ago. This includes some of Hollywood's best critics including EW's Owen Gleiberman who originally gave the film a B- back in late '94. Yet over time, this story of redemption, like the rise of hope this film gives from beginning to end, grows on you to the point where at the very end, you have no choice but to clap (I clapped in my basement in front of my parents and I haven't looked the same since). Darabont found a formula that worked and it shows in his future films. He made Robbins human, made Morgan Freeman's voice as American as a Big Mac and made the late great Rita Hayworth relevant again. The only regret that one should have is the fact that if it was released two years later it would've swept away the Oscars (Sorry Ralph Fiennes, The English Patient won on a weak year.)","jnelso19","https://www.imdb.com/user/ur22813956/?ref_=tt_urv","23 December 2012","10"
"","","Perfection!","https://www.imdb.com/review/rw6597278/?ref_=tt_urv","Andy Dufresne (Robbins), a well educated banker, is wrongfully convicted of killing his wife and her lover and sentenced to life in prison at Shawshank Penitentiary. This movie follows his life as it falls apart and he succumbs to living as an inmate surrounded by hardened criminals and a strict bible thumping warden with his henchmen prison guards.
Saw this movie years ago and was absolutely stunned. This film is a genuine masterpiece and probably the greatest movie ever made. Tim Robbins and Morgan Freeman are amazing and just steal the show as convicts turned best friends. The movie is perfectly paced with very real characters and emotions that are all captivating. The prison itself is very authentic and the set pieces are very realistic which captured the prison environment better than any other prison set film except for maybe Escape From Alcatraz. Even as a hard drama this movie is never slow or boring or dry it is simply just that good.
5 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink","brentn","https://www.imdb.com/user/ur22507470/?ref_=tt_urv","14 February 2021","10"
"","","mksl akteb review w elli t7t dah mosh bta3y","https://www.imdb.com/review/rw4927850/?ref_=tt_urv","Why do I want to write the 234th comment on The Shawshank Redemption? I am not sure - almost everything that could be possibly said about it has been said. But like so many other people who wrote comments, I was and am profoundly moved by this simple and eloquent depiction of hope and friendship and redemption.
The only other movie I have ever seen that effects me as strongly is To Kill a Mockingbird. Both movies leave me feeling cleaner for having watched them.
I didn't intend to see this movie at all: I do not like prison movies and I don't normally watch them. I work at a branch library and one day as I was checking The Shawshank Redemption out to one of our older patrons, she said to me, ""Whenever I feel down or depressed, I check out this movie and watch it and it always makes me feel better."" At the time, I thought that was very strange. One day there was nothing on TV except things I absolutely would not watch under any circumstance or things that I had seen too many times already. I remembered what she said, so I watched it. I have watched it many many times since then and it gets better with every showing.
No action, no special effects - just men in prison uniforms talking to each other.
The Shawshank Redemption and To Kill a Mockingbird are the best movies I have ever seen. I do not judge it by it's technical merits - I don't really care about that. I have read that Citizen Kane or The Godfather or this or that movie is the best movie ever made. They may have the best technique or be the most influential motion pictures ever made, but not the best. The best movies are ones that touch the soul. It takes a movie like The Shawshank Redemption to touch the soul.","yousefmahmoud0","https://www.imdb.com/user/ur104252605/?ref_=tt_urv","11 June 2019","10"
"","","Fantastic Film","https://www.imdb.com/review/rw5854691/?ref_=tt_urv","This is a great film. It is well constructed, the acting is superb and the characters are so likeable or in the case of the pigs so detestable.
40 out of 63 found this helpful. Was this review helpful? Sign in to vote.
Permalink","tom-fetucci-vaughan","https://www.imdb.com/user/ur120217510/?ref_=tt_urv","26 June 2020","9"
"","","This Review Is Unneeded","https://www.imdb.com/review/rw6627363/?ref_=tt_urv","You have already watched this, right? It is really easy to understand the love for this movie. I'll admit, when it comes to movie adaptations of books, the book is always better. How can it not be? You get way more detail than could be crammed into a two-hour movie. However, I still thoroughly enjoyed this adaptation. Yes, it does deviate from the short a little with character changes and omissions, but I don't think this film could have been any better. I am in line with the ten-star reviews that I'm seeing and the only reason I am not giving this parable for hope a ten myself is because I don't as a rule. Hope, aspiration, fighting the system, justice and humanism against the tyranny of the mainstream society/religion. This is the film.
29 out of 44 found this helpful. Was this review helpful? Sign in to vote.
Permalink","james-30210","https://www.imdb.com/user/ur129753872/?ref_=tt_urv","23 February 2021","9"
"","","A Popular Film That Deserves Its Popularity","https://www.imdb.com/review/rw6770639/?ref_=tt_urv","If you like hopeful, surprising, never-seen-before characters, you will enjoy this amusing story of a family of prisoners victimized by the system and a Bible thumping pig.
Robbins and Freeman, and everybody else, gives perfect performances for their characters. Their actions and body languages are perfect for this story and movie.
26 out of 38 found this helpful. Was this review helpful? Sign in to vote.
Permalink","james-in-ab","https://www.imdb.com/user/ur131017397/?ref_=tt_urv","2 April 2021","9"
"","","The best film ever made!","https://www.imdb.com/review/rw2049749/?ref_=tt_urv","'The Shawshank Redemption' is the best film ever made in the history of world cinema! The Best Hollywood Film Of All-Time! A Masterpiece! A cult classic! A legendary Epic! A Film that you moves you, leaves you stunned!
Performances: Tim Robbins is astounding, his careers finest after Mystic River. Morgan Freeman is masterful, his careers finest after Million Dollar Baby. Others are excellent.
'The Shawshank Redemption' is cinema at its very best. My salute to this flick! A true Masterpiece! I just love this film! The most powerful film of all-time.
11 out of 17 found this helpful. Was this review helpful? Sign in to vote.
Permalink","namashi_1","https://www.imdb.com/user/ur8503729/?ref_=tt_urv","9 April 2009","10"
"","","A CLASSIC","https://www.imdb.com/review/rw4393882/?ref_=tt_urv","This film will stand the test of time And it will remain one of the best films ever made
Please do not remake this gem It must be left alone..
Superb
5 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink","ben2104","https://www.imdb.com/user/ur30440871/?ref_=tt_urv","13 October 2018","10"
"","","Really good adapted screenplay but that's not enough to being the top rated movie of all time.","https://www.imdb.com/review/rw4970433/?ref_=tt_urv","Storyline is really good so it's a story from Stephen King's book, how can be bad? But that's not enough to be the top rated movie of all time.
But people are confused about something. That thing is this movie is not the best movie of all time, it is the highest rated movie. That makes it doesn't matter your age or gender or what genre you like, you'll like this movie. Yes, it can be your favorite movie but objectively I won't trust your opinion on movies that much.
The movie has really good acting and screenplay and these are the most important things in a movie. Also Costume Design and Set Decoration is really good. But this movie average quality of Cinematography, Scores and Sound Effects. Okey maybe that scores or cinematography is not bad but we are talking about the top rated movie of all time. The Green Mile is directed by same person, Frank Darabont. And that movie has amazing Screenplay, Film Editing, Acting Cinematography, Makeups, Costumes, Art Direction and Set Decoration. All of them are really good, just scores are average. But as I sad in this movie we don't have amazing Cinematography, Film Editing, Original Scores...","EVON1TY","https://www.imdb.com/user/ur47939660/?ref_=tt_urv","1 July 2019","9"
"","","A Revolution in Storytelling","https://www.imdb.com/review/rw7123790/?ref_=tt_urv","It's difficult to review a movie made 25 years ago and say there has been nothing better since, but it is true. The storytelling and the production and the acting and the morality and the good guys and the bad guys and the hope it conveys..., But seeing this in 2021 (again) I have to say the praise is justified.
There is just something about Shawshank Redemption.
Want to know something amazing? Look at the director's credits. Not into cashing in, is he?
23 out of 28 found this helpful. Was this review helpful? Sign in to vote.
Permalink","jamie-hazard","https://www.imdb.com/user/ur134591952/?ref_=tt_urv","15 July 2021","9"
"","","Beautiful movie","https://www.imdb.com/review/rw5527588/?ref_=tt_urv","Quite deserving of such acclaim, the acting is superb, the storyline captivating, and the cinematography quite beautiful. The storyline itself was unexpected and I quite enjoyed watching it unfold. Tim Robbins is really incredible in that his character comes off so subtly. And let's be honest, how can any movie narrated by Morgan freeman be bad?
6 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink","Calicodreamin","https://www.imdb.com/user/ur29385135/?ref_=tt_urv","5 March 2020","10"
"","","A bit overrated, but still an amazing film","https://www.imdb.com/review/rw1373454/?ref_=tt_urv","It's times like these that almost tempt me to grab Jigsaw off the shelf. It's been almost a month since I saw a film that was flatout bad; the worst review I've given in weeks was a 6/10 to Flightplan. This film obviously didn't break my streak.
I went into it knowing next to nothing, only that IMDb has it ranked as the second best movie of all time, that it was based on a story by Stephen King, and that it took place in a prison. Needless to say, it blew me away. I wont say a thing about the plot, just so that others who've yet to see this film have a chance at the same experience as me. I will say this though: It has some of the most subtle and unexpected twists you will ever see. One in particular stands out above the rest.
Not much can be said about the actors that hasn't been said. Morgan Freeman gives one of the best performances of his career, and even though I've only seen 2 or 3 other Tim Robbins movies, I'm sure the same can be said for him.
Though I don't agree with the multitudes of people that call this the best movie ever made, it was still a very good, very well made, very entertaining and almost heartbreaking film.
9/10","Vampenguin","https://www.imdb.com/user/ur3435249/?ref_=tt_urv","21 May 2006","9"
"","","A melodramatic, motherf***ing masterpiece","https://www.imdb.com/review/rw1279935/?ref_=tt_urv","In this review I'm not going to give a plot synopsis of this film because I'm sure everybody else who has commented on it has. However, I will express the positive effect it can have on the viewer if they let it.
The acting is uncommonly magnificent. Morgan Freeman delivers the greatest performance of his brilliant career as the seasoned life-serving prisoner Ellis Boyd ""Red"" Redding, Tim Robbins holds his own against Freeman as Andy, the central character, James Whitmore's portrayal of the institutionalized Brooks provides the backbone of the story, Bob Gunton is wonderful as the corrupt Warden Norton, and Clancy Brown's commanding performance as Captain Hadley, the sadistic head prison guard, almost makes him steal the show from Freeman.
Frank Darabont's restrained direction of the delicate story is critical for the film to not become sentimental or clichéd, and his beautiful adaptation of the Stephen King story on which the movie is based is a real breath of fresh air. On account of Darabont, the film shows that special effects are not needed to tell a great story in film. As a 17-year-old male, I love special effects movies as much as the next person, but they get boring after a while. Plus many people forget that there was a time in cinema when the blockbuster didn't exist, when they made movies that just told great stories and gave the audience a chance to be uplifted by those stories without the creators having to resort to special effects. I applaud you for having the guts to make a non-commercial film that reminds people of that in this day and age, Mr. Darabont.
SPOILER ALERT!
As with all truly great films, 'The Shawshank Redemption' is full of scenes that have become entrenched in the public's collective consciousness. There's the scene where Andy plays the opera record over the loudspeaker for all the inmates in the prison, Captain Hadley bashing ""Fat @$$"" to death for crying during his first night in prison (a very powerful scene), Red giving his ""Rehabilitated?"" speech to the board of parole officials, the Warden getting his final judgement, and of course, Andy crawling to freedom through what Red in his narration calls ""500 yards of s**t-smelling foulness I can't even imagine,"", the scene which for me is perhaps the greatest movie scene of the '90s.
END OF SPOILERS!
I thoroughly recommend this cinematic masterpiece, which has earned its place in my humble top ten films of all time list, to anybody. Whatever gender, age, religion, nationality etc. you are and whatever language you speak, I guarantee it will change your life, or perhaps even save it. Movies like 'The Shawshank Redemption' only come along once every decade, if that. Unforgettable.
10/10.","Science_Fantasy_Guy","https://www.imdb.com/user/ur1653550/?ref_=tt_urv","31 January 2006","10"
"","","#1 on IMDB's top 250, one of the best movies of all time and more than 6200 reviews... what's more to say about this movie?","https://www.imdb.com/review/rw4729101/?ref_=tt_urv","As I said in the summary, there are too many reviews for this movie and it's among the best movies of all time. So, why I wanted to review it? Because this movie touched me so deeply and I found it so great and powerful that I have to say my opinion at all costs. This is out of my system, now I can go to the review.
THE SHAWSHANK REDEMPTION is a masterpiece and only a idiot wouldn't watch it (or hate it). Everything in this movie is perfect: the dialogue is clever and well written, with many great lines (included also in the narration by Morgan Freeman), the cinematography is great, the soundtrack is among the best that were ever heard in 1990s movies, and the performances are very strong and heartfelt. Tim Robbins and Morgan Freeman give their best performances in their careers. Robbins is hard to empathize with at the beginning, but more the movie goes on more you come to like him. Freeman also narrates the movie, and here is suave, easy to empathize with and likeable (as in all his other movies). And also the supporting players in the movie are good, including James Whitmore in one of his final roles as Brooks Hatlen.
My favourite scene apart the tear-jerking ending? The scene of the inmates listening to the Mozart aria through the speakers. So, you don't have to like prison dramas for liking this movie. Yes it's depressing and sad in points - but is also perfectly and cleverly written and acted, and deserves all the praises that received. A movie that has to be seen at least once, and if you don't love it I suggest you to go to a psychiatrist!","bellino-angelo2014","https://www.imdb.com/user/ur57910549/?ref_=tt_urv","17 March 2019","10"
"","","Well Worth A Read.","https://www.imdb.com/review/rw0348675/?ref_=tt_urv","I enjoyed reading Stephen King's short story ""Rita Hayworth And Shawshank Redemption"" from the book ""Different Seasons"" more than watching the movie. However, it's still one of my favourite movies of all time.
It has very few peers, and has to be seen. It is Awesome.
22 out of 38 found this helpful. Was this review helpful? Sign in to vote.
Permalink","daveisit","https://www.imdb.com/user/ur0926576/?ref_=tt_urv","26 December 2000","10"
"","","Good movie, but best of all time? Hardly . . .","https://www.imdb.com/review/rw0348234/?ref_=tt_urv","I was a little surprised at first to see this film ranked #1 out of all possible candidates in the IMDB user ratings. When I thought about it, though, it made more sense--this is a ""Rocky""-type feel-good movie that doesn't really make you think and reinforces what we would all like to believe about human nature. Don't get me wrong--it's a fine film (I gave it a solid 7 out of 10), it's just not, in my view, up there with _Casablanca_ and _The Graduate_.
I guess the main problem I have with _Shawshank_ is the nature of the script and characters. Think about it: is there a single person in the film who isn't a one-dimensional cardboard cut-out with very simple motivations, or a Hollywood cliche or stereotype? We have (in no particular order), a corrupt, bigoted prison warden (who is a religious hypocrite for good measure), a brutal prison guard, a man who is wrongly accused of murder, an old convict who knows all the ropes and can't live on the outside, and a convict who is murdered by the brutal guards. Now where have we seen this stuff before? Only in a few dozen movies made from the 20s to the 90s. There's really nothing new here. Probably this comes from the fact that the story is from Stephen King, who doesn't really do well with complex characters (a problem I noted as far back as _Carrie_).
If you want to see a good prison picture, try _Cool Hand Luke_ (from which this movie borrows considerably). If you want an escape picture, see either _The Great Escape_ or _Papillon_, both with Steve McQueen. Or if, by some chance, you want a crime and punishment movie that really makes you think, go with the late great Stanley Kubrick's _A Clockwork Orange_.
I couldn't stop thinking about the warden: doesn't he have a family? How did they feel? What are they going to do now? I realize the story is inside the prison, but I wish the movie had made better use of its characters than simply as simple-minded symbols of EVIL or VIRTUE.
I'm not Mr. Cranky, I did enjoy the movie, but I enjoyed it the same way I do an Italian dinner at the Olive Garden--a well-constructed genre product with nothing special to commend it.","DrJoTab","https://www.imdb.com/user/ur0138488/?ref_=tt_urv","12 April 1999","7"
